time,latitude,longitude,Uwind,Vwind
UTC,degrees_north,degrees_east,meter second-1,meter second-1
2025-09-02T10:00:00Z,18.9,-154.75,-6.0231338,-2.7982836
2025-09-02T10:00:00Z,18.9,-154.69,-5.9990993,-2.544611
2025-09-02T10:00:00Z,18.9,-154.63,-5.730022,-2.5359712
2025-09-02T10:00:00Z,18.955,-156.19,-10.379738,3.68761
2025-09-02T10:00:00Z,18.955,-156.13,-10.60442,3.358146
2025-09-02T10:00:00Z,18.955,-156.07,-10.887741,2.8601532
2025-09-02T10:00:00Z,18.955,-156.01,-11.04602,2.2953959
2025-09-02T10:00:00Z,18.955,-155.95,-11.04364,1.6775926
2025-09-02T10:00:00Z,18.955,-155.89,-10.596582,0.78108734
2025-09-02T10:00:00Z,18.955,-155.83,-9.637508,-0.39555356
2025-09-02T10:00:00Z,18.955,-155.77,-8.4628725,-1.6553354
2025-09-02T10:00:00Z,18.955,-155.71,-7.2073565,-2.6634607
2025-09-02T10:00:00Z,18.955,-155.65,-6.564457,-3.7587187
2025-09-02T10:00:00Z,18.955,-155.59,-6.906419,-4.4307575
2025-09-02T10:00:00Z,18.955,-155.53,-7.205829,-4.105755
2025-09-02T10:00:00Z,18.955,-155.47,-7.09239,-3.7257571
2025-09-02T10:00:00Z,18.955,-155.41,-6.8755345,-3.5755682
2025-09-02T10:00:00Z,18.955,-155.35,-6.7538013,-3.4335413
2025-09-02T10:00:00Z,18.955,-155.29,-6.6971083,-3.3100846
2025-09-02T10:00:00Z,18.955,-155.23,-6.650939,-3.2075326
2025-09-02T10:00:00Z,18.955,-155.17,-6.5726585,-3.1464794
2025-09-02T10:00:00Z,18.955,-155.11,-6.412752,-3.1667883
2025-09-02T10:00:00Z,18.955,-155.05,-6.212141,-3.2366502
2025-09-02T10:00:00Z,18.955,-154.99,-6.064387,-3.274747
2025-09-02T10:00:00Z,18.955,-154.93,-5.956841,-3.248617
2025-09-02T10:00:00Z,18.955,-154.87,-5.861816,-3.2017536
2025-09-02T10:00:00Z,18.955,-154.81,-5.788674,-3.0718482
2025-09-02T10:00:00Z,18.955,-154.75,-5.790214,-2.8358605
2025-09-02T10:00:00Z,18.955,-154.69,-5.789764,-2.562578
2025-09-02T10:00:00Z,18.955,-154.63,-5.627906,-2.3752778
2025-09-02T10:00:00Z,19.01,-156.19,-10.1028385,4.9340863
2025-09-02T10:00:00Z,19.01,-156.13,-10.3326845,4.78354
2025-09-02T10:00:00Z,19.01,-156.07,-10.438645,4.4839582
2025-09-02T10:00:00Z,19.01,-156.01,-10.065984,3.893667
2025-09-02T10:00:00Z,19.01,-155.95,-9.36805,2.944294
2025-09-02T10:00:00Z,19.01,-155.89,-8.273677,1.4964472
2025-09-02T10:00:00Z,19.01,-155.83,-6.908197,0.12224882
2025-09-02T10:00:00Z,19.01,-155.77,-6.0783057,-1.137146
2025-09-02T10:00:00Z,19.01,-155.71,-5.34855,-2.1193428
2025-09-02T10:00:00Z,19.01,-155.65,-4.5680437,-3.071525
2025-09-02T10:00:00Z,19.01,-155.59,-4.9373946,-4.0996313
2025-09-02T10:00:00Z,19.01,-155.53,-6.071038,-4.304275
2025-09-02T10:00:00Z,19.01,-155.47,-6.8181033,-4.120427
2025-09-02T10:00:00Z,19.01,-155.41,-6.722142,-4.11944
2025-09-02T10:00:00Z,19.01,-155.35,-6.4880567,-4.103408
2025-09-02T10:00:00Z,19.01,-155.29,-6.4156575,-3.9301217
2025-09-02T10:00:00Z,19.01,-155.23,-6.4283247,-3.7128568
2025-09-02T10:00:00Z,19.01,-155.17,-6.458108,-3.498361
2025-09-02T10:00:00Z,19.01,-155.11,-6.400023,-3.370259
2025-09-02T10:00:00Z,19.01,-155.05,-6.2271676,-3.343468
2025-09-02T10:00:00Z,19.01,-154.99,-6.033593,-3.325126
2025-09-02T10:00:00Z,19.01,-154.93,-5.88161,-3.2367496
2025-09-02T10:00:00Z,19.01,-154.87,-5.7755146,-3.112417
2025-09-02T10:00:00Z,19.01,-154.81,-5.7116146,-2.9534369
2025-09-02T10:00:00Z,19.01,-154.75,-5.6748023,-2.7749243
2025-09-02T10:00:00Z,19.01,-154.69,-5.6238685,-2.5608284
2025-09-02T10:00:00Z,19.01,-154.63,-5.4919214,-2.350917
2025-09-02T10:00:00Z,19.065,-156.19,-9.140992,5.770103
2025-09-02T10:00:00Z,19.065,-156.13,-9.107215,5.6234694
2025-09-02T10:00:00Z,19.065,-156.07,-8.619612,5.2278876
2025-09-02T10:00:00Z,19.065,-156.01,-7.496658,4.2320347
2025-09-02T10:00:00Z,19.065,-155.95,-5.8016768,2.2105443
2025-09-02T10:00:00Z,19.065,-155.89,-4.0038614,0.0680549
2025-09-02T10:00:00Z,19.065,-155.83,-2.8690407,-1.091365
2025-09-02T10:00:00Z,19.065,-155.77,-3.1554868,-1.5745806
2025-09-02T10:00:00Z,19.065,-155.71,-3.8126688,-1.9621767
2025-09-02T10:00:00Z,19.065,-155.65,-3.3187134,-2.2992458
2025-09-02T10:00:00Z,19.065,-155.59,-2.9365993,-2.721565
2025-09-02T10:00:00Z,19.065,-155.53,-4.282915,-3.3286705
2025-09-02T10:00:00Z,19.065,-155.47,-6.1713448,-3.6524332
2025-09-02T10:00:00Z,19.065,-155.41,-6.756652,-3.9548914
2025-09-02T10:00:00Z,19.065,-155.35,-6.439903,-4.3834934
2025-09-02T10:00:00Z,19.065,-155.29,-6.1271257,-4.562902
