PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P573
Station name, Blackrock_CS2008
Begin Date, 2008-09-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P573.cwu.nam14.pos
Offset from source file, 50.74 mm North, -46.15 mm East, -11.34 mm Vertical
Reference position, 36.0930945925 North Latitude, -118.260499205 East Longitude, 2441.38119 meters elevation
Date,North (mm),East (mm)
2009-06-14,6.74,-6.33
2009-06-15,6.80,-5.14
2009-06-16,6.83,-4.87
2009-06-17,6.69,-6.40
2009-06-18,7.11,-6.73
2009-06-19,8.39,-6.13
2009-06-20,8.90,-3.56
2009-06-21,7.19,-5.07
2009-06-22,7.56,-5.79
2009-06-23,7.65,-4.92
2009-06-24,7.30,-5.27
2009-06-25,8.43,-6.75
2009-06-26,7.79,-6.79
2009-06-27,7.78,-5.43
2009-06-28,6.32,-5.03
2009-06-29,6.68,-6.90
2009-06-30,7.35,-6.67
2009-07-01,8.76,-6.91
2009-07-02,7.47,-6.36
2009-07-03,6.29,-7.38
2009-07-04,7.83,-6.36
2009-07-05,7.88,-5.66
2009-07-06,8.40,-5.50
2009-07-07,7.68,-6.21
2009-07-08,8.14,-5.70
2009-07-09,7.96,-4.09
2009-07-10,7.38,-5.99
2009-07-11,9.81,-6.81
2009-07-12,9.76,-4.47
2009-07-13,8.46,-3.81
2009-07-14,7.45,-6.40
2009-07-15,8.37,-4.66
2009-07-16,9.48,-7.98
2009-07-17,6.93,-5.75
2009-07-18,7.78,-5.35
2009-07-19,6.91,-6.43
2009-07-20,8.24,-6.78
2009-07-21,6.99,-6.92
2009-07-22,6.41,-6.44
2009-07-23,9.08,-4.80
2009-07-24,9.05,-8.06
2009-07-25,10.50,-6.65
2009-07-26,8.32,-6.93
2009-07-27,7.67,-5.06
2009-07-28,9.93,-7.16
2009-07-29,8.99,-6.51
2009-07-30,9.19,-7.25
2009-07-31,8.43,-6.17
2009-08-01,10.53,-6.08
2009-08-02,9.57,-6.46
2009-08-03,8.82,-6.10
2009-08-04,9.10,-5.31
2009-08-05,12.20,-6.14
2009-08-06,7.72,-4.29
2009-08-07,9.35,-9.19
2009-08-08,8.69,-8.40
2009-08-09,9.93,-7.14
2009-08-10,8.59,-7.21
2009-08-11,9.10,-6.63
2009-08-12,10.17,-6.47
