PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P519
Station name, PaintedCavCS2007
Begin Date, 2007-06-01
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P519.cwu.nam14.pos
Offset from source file, 183.77 mm North, -177.68 mm East, -4.94 mm Vertical
Reference position, 34.5078121050 North Latitude, -119.7924387741 East Longitude, 810.91398 meters elevation
Date,North (mm),East (mm)
2008-03-23,24.64,-23.61
2008-03-24,26.61,-23.81
2008-03-25,26.09,-23.80
2008-03-26,23.95,-23.16
2008-03-27,26.27,-24.26
2008-03-28,26.21,-24.09
2008-03-29,26.25,-24.62
2008-03-30,26.99,-24.89
2008-03-31,25.84,-23.31
2008-04-01,25.60,-23.72
2008-04-02,26.06,-23.89
2008-04-03,27.76,-23.78
2008-04-04,25.16,-22.89
2008-04-05,25.67,-25.02
2008-04-06,26.25,-24.48
2008-04-07,25.23,-25.41
2008-04-08,27.65,-23.71
2008-04-09,21.79,-24.76
2008-04-10,25.63,-22.79
2008-04-11,27.20,-23.41
2008-04-12,27.07,-24.65
2008-04-13,27.77,-24.17
2008-04-14,27.25,-25.72
2008-04-15,27.69,-25.42
2008-04-16,27.20,-24.99
2008-04-17,28.53,-24.85
2008-04-18,27.72,-24.68
2008-04-19,27.93,-25.30
2008-04-20,26.22,-26.33
2008-04-21,27.84,-25.52
2008-04-22,26.06,-24.55
2008-04-23,29.91,-26.68
2008-04-24,26.88,-24.93
2008-04-25,27.46,-25.78
2008-04-26,26.95,-25.62
2008-04-27,28.92,-24.79
2008-04-28,28.02,-26.07
2008-04-29,27.02,-27.29
2008-04-30,26.77,-26.45
2008-05-01,28.06,-26.11
2008-05-02,28.62,-25.16
2008-05-03,28.97,-26.00
2008-05-04,28.46,-25.97
2008-05-05,27.02,-26.37
2008-05-06,26.43,-26.25
2008-05-07,28.74,-26.11
2008-05-08,28.57,-26.75
2008-05-09,28.30,-26.41
2008-05-10,27.88,-25.65
2008-05-11,29.42,-27.33
2008-05-12,28.67,-27.02
2008-05-13,26.95,-26.01
2008-05-14,29.15,-26.34
2008-05-15,28.97,-27.29
2008-05-16,28.65,-26.09
2008-05-17,27.51,-28.02
2008-05-18,27.57,-28.39
2008-05-19,29.31,-26.18
2008-05-20,28.90,-26.42
2008-05-21,27.38,-26.15
2008-05-22,22.70,-26.55
2008-05-23,29.94,-27.21
2008-05-24,29.74,-28.35
2008-05-25,30.08,-26.97
2008-05-26,28.52,-27.10
2008-05-27,29.42,-26.82
2008-05-28,29.39,-27.43
2008-05-29,30.81,-27.10
2008-05-30,31.47,-25.84
2008-05-31,31.01,-26.87
2008-06-01,31.54,-28.30
2008-06-02,31.88,-28.88
2008-06-03,31.39,-26.50
2008-06-04,28.66,-26.77
2008-06-05,30.03,-28.10
2008-06-06,33.10,-26.98
2008-06-07,30.67,-29.22
2008-06-08,31.85,-27.65
2008-06-09,32.63,-27.93
2008-06-10,31.36,-28.34
2008-06-11,30.82,-28.16
2008-06-12,31.60,-27.54
2008-06-13,30.95,-27.87
2008-06-14,30.33,-28.28
2008-06-15,32.44,-28.76
2008-06-16,32.00,-28.03
2008-06-17,31.64,-27.26
2008-06-18,30.90,-27.97
2008-06-19,30.54,-28.53
2008-06-20,32.67,-28.98
2008-06-21,33.22,-29.39
2008-06-22,30.37,-27.24
2008-06-23,29.65,-29.35
2008-06-24,31.75,-29.83
2008-06-25,31.64,-28.15
2008-06-26,32.85,-29.99
2008-06-27,32.67,-30.54
2008-06-28,33.17,-29.64
2008-06-29,32.72,-30.03
2008-06-30,32.47,-29.59
2008-07-01,33.92,-28.98
2008-07-02,33.39,-30.18
2008-07-03,32.89,-30.60
2008-07-04,33.31,-30.71
2008-07-05,33.05,-29.76
2008-07-06,32.90,-30.61
2008-07-07,35.00,-30.88
2008-07-08,32.32,-30.51
2008-07-09,33.82,-30.85
2008-07-10,33.18,-31.33
2008-07-11,35.24,-30.71
2008-07-12,33.67,-31.01
2008-07-13,34.00,-30.93
2008-07-14,34.32,-31.98
2008-07-15,34.34,-31.01
2008-07-16,32.80,-31.28
2008-07-17,32.99,-29.43
2008-07-18,35.11,-31.84
2008-07-19,35.16,-31.75
2008-07-20,33.54,-30.46
2008-07-21,34.66,-31.29
2008-07-22,34.84,-31.88
2008-07-23,35.34,-31.51
2008-07-24,35.68,-33.44
2008-07-25,33.73,-33.25
2008-07-26,35.82,-32.17
2008-07-27,35.41,-32.25
2008-07-28,36.72,-31.55
2008-07-29,36.51,-31.99
2008-07-30,36.95,-33.13
2008-07-31,35.14,-33.31
