PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P563
Station name, ButtonwillCS2005
Begin Date, 2005-12-17
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P563.cwu.nam14.pos
Offset from source file, 84.35 mm North, -75.19 mm East, -46.58 mm Vertical
Reference position, 35.4186694765 North Latitude, -119.4211664183 East Longitude, 56.60284 meters elevation
Date,North (mm),East (mm)
2006-12-24,15.44,-13.45
2006-12-25,14.90,-14.65
2006-12-26,15.35,-15.57
2006-12-27,15.10,-15.89
2006-12-28,14.31,-15.05
2006-12-29,15.70,-15.73
2006-12-30,15.25,-15.36
2006-12-31,15.51,-13.84
2007-01-01,14.52,-14.68
2007-01-02,14.98,-14.53
2007-01-03,15.38,-15.06
2007-01-04,15.18,-14.92
2007-01-05,15.84,-15.42
2007-01-06,15.69,-13.90
2007-01-07,16.41,-14.51
2007-01-08,15.34,-15.10
2007-01-09,14.75,-14.39
2007-01-10,14.75,-15.37
2007-01-11,14.55,-15.42
2007-01-12,14.78,-15.16
2007-01-13,15.23,-14.95
2007-01-14,15.44,-14.90
2007-01-15,15.55,-14.40
2007-01-16,15.22,-14.31
2007-01-17,15.09,-15.75
2007-01-18,15.27,-14.07
2007-01-19,15.70,-13.58
2007-01-20,16.09,-13.96
2007-01-21,15.07,-14.92
2007-01-22,14.88,-14.04
2007-01-23,15.64,-14.82
2007-01-24,14.63,-14.51
2007-01-25,14.96,-14.16
2007-01-26,15.07,-15.03
2007-01-27,12.93,-14.02
2007-01-28,14.91,-15.11
2007-01-29,15.33,-14.42
2007-01-30,14.10,-14.14
2007-01-31,13.58,-15.09
2007-02-01,14.25,-13.25
2007-02-02,14.65,-14.11
2007-02-03,15.51,-14.92
2007-02-04,15.28,-14.62
2007-02-05,14.81,-14.58
2007-02-06,13.96,-15.05
2007-02-07,15.45,-15.67
2007-02-08,15.73,-14.50
2007-02-09,15.58,-14.87
2007-02-10,14.15,-14.79
2007-02-11,16.16,-15.75
2007-02-12,15.28,-15.47
2007-02-13,14.31,-16.52
2007-02-14,16.32,-14.78
2007-02-15,16.00,-13.94
2007-02-16,16.49,-13.58
2007-02-17,15.19,-13.83
2007-02-18,16.16,-14.56
2007-02-19,15.59,-15.44
2007-02-20,15.98,-14.44
2007-02-21,16.13,-14.60
2007-02-22,15.15,-14.52
2007-02-23,14.98,-15.50
2007-02-24,16.14,-14.95
2007-02-25,16.28,-14.66
2007-02-26,15.79,-15.62
2007-02-27,12.94,-15.93
2007-02-28,16.52,-15.56
2007-03-01,15.73,-15.92
2007-03-02,17.00,-16.52
2007-03-03,16.69,-15.57
2007-03-04,17.75,-15.47
2007-03-05,16.92,-15.96
2007-03-06,15.70,-16.55
2007-03-07,15.03,-15.83
2007-03-08,16.89,-16.58
2007-03-09,17.14,-15.98
2007-03-10,17.22,-15.39
2007-03-11,16.14,-16.42
2007-03-12,16.64,-16.76
2007-03-13,15.14,-16.17
2007-03-14,15.71,-15.51
2007-03-15,17.24,-15.57
2007-03-16,16.80,-16.61
2007-03-17,15.52,-17.54
2007-03-18,16.77,-17.31
2007-03-19,16.80,-17.34
2007-03-20,17.27,-16.33
2007-03-21,16.56,-16.98
2007-03-22,17.74,-17.65
2007-03-23,16.83,-17.59
2007-03-24,16.44,-17.53
2007-03-25,16.58,-16.65
2007-03-26,16.71,-17.04
2007-03-27,16.17,-17.46
2007-03-28,16.78,-17.48
2007-03-29,16.91,-16.94
2007-03-30,16.92,-16.47
2007-03-31,16.17,-16.23
2007-04-01,17.18,-16.73
2007-04-02,16.60,-17.40
2007-04-03,16.69,-17.42
2007-04-04,17.84,-16.54
2007-04-05,15.22,-16.95
2007-04-06,16.56,-16.53
2007-04-07,17.04,-17.85
2007-04-08,16.90,-17.72
2007-04-09,18.51,-17.14
2007-04-10,17.20,-17.16
2007-04-11,15.77,-17.37
2007-04-12,17.69,-18.42
2007-04-13,16.83,-16.90
2007-04-14,16.30,-16.95
2007-04-15,17.56,-17.81
2007-04-16,17.46,-16.89
2007-04-17,16.42,-18.61
2007-04-18,17.78,-18.94
2007-04-19,18.12,-18.83
2007-04-20,18.88,-18.69
2007-04-21,19.24,-17.88
2007-04-22,19.58,-19.59
2007-04-23,19.72,-19.26
2007-04-24,18.52,-18.59
2007-04-25,18.37,-19.11
2007-04-26,18.84,-18.54
2007-04-27,19.02,-18.42
2007-04-28,19.22,-18.62
2007-04-29,16.49,-18.25
2007-04-30,18.15,-18.62
2007-05-01,17.08,-17.04
2007-05-02,17.93,-17.60
2007-05-03,19.55,-18.95
2007-05-04,17.62,-19.44
2007-05-05,18.11,-18.41
2007-05-06,18.81,-18.14
2007-05-07,19.47,-17.64
2007-05-08,19.10,-18.24
2007-05-09,18.30,-18.11
2007-05-10,19.02,-17.80
2007-05-11,19.60,-17.91
2007-05-12,18.98,-17.80
2007-05-13,20.07,-17.99
2007-05-14,19.14,-18.28
2007-05-15,19.32,-18.69
2007-05-16,19.42,-16.68
2007-05-17,20.27,-17.62
2007-05-18,21.16,-18.31
2007-05-19,19.71,-17.79
2007-05-20,20.03,-18.34
2007-05-21,18.87,-17.73
2007-05-22,19.99,-18.03
2007-05-23,20.81,-19.29
2007-05-24,20.20,-18.36
2007-05-25,19.54,-18.36
2007-05-26,19.67,-17.92
2007-05-27,21.80,-19.00
2007-05-28,21.25,-18.39
2007-05-29,20.06,-19.35
2007-05-30,19.86,-19.41
2007-05-31,21.00,-18.58
2007-06-01,20.58,-19.37
2007-06-02,20.82,-19.36
2007-06-03,20.38,-18.51
2007-06-04,20.00,-18.79
2007-06-05,20.24,-19.03
2007-06-06,19.61,-19.76
2007-06-07,20.05,-19.01
2007-06-08,20.12,-18.93
2007-06-09,20.18,-19.30
2007-06-10,21.26,-20.07
2007-06-11,21.23,-19.81
2007-06-12,22.16,-19.62
2007-06-13,21.52,-18.98
2007-06-14,20.80,-19.23
2007-06-15,21.53,-18.49
2007-06-16,21.51,-18.88
2007-06-17,21.51,-18.87
2007-06-18,21.10,-17.56
2007-06-19,20.41,-18.31
2007-06-20,20.76,-18.34
2007-06-21,21.92,-19.77
2007-06-22,22.33,-18.71
2007-06-23,23.01,-19.04
2007-06-24,22.20,-18.84
2007-06-25,22.15,-18.76
2007-06-26,22.61,-18.84
2007-06-27,21.64,-18.66
2007-06-28,21.99,-18.41
2007-06-29,21.84,-19.38
2007-06-30,22.49,-19.00
2007-07-01,22.93,-18.90
2007-07-02,22.92,-18.65
2007-07-03,22.61,-20.06
2007-07-04,22.29,-19.94
2007-07-05,22.72,-19.59
2007-07-06,23.41,-18.32
2007-07-07,22.20,-19.88
2007-07-08,22.02,-19.29
2007-07-09,21.82,-19.65
2007-07-10,22.27,-18.67
2007-07-11,24.00,-17.21
2007-07-12,23.01,-19.26
2007-07-13,22.37,-19.15
2007-07-14,22.05,-19.57
2007-07-15,23.38,-19.50
2007-07-16,22.76,-18.87
2007-07-17,22.79,-19.66
2007-07-18,24.30,-19.75
2007-07-19,23.50,-18.59
2007-07-20,23.24,-19.46
2007-07-21,23.03,-18.44
2007-07-22,24.12,-18.57
2007-07-23,25.63,-18.95
2007-07-24,24.78,-18.03
2007-07-25,24.53,-19.17
2007-07-26,24.31,-18.11
2007-07-27,25.03,-17.15
2007-07-28,24.06,-18.71
2007-07-29,25.07,-18.44
2007-07-30,24.38,-17.62
2007-07-31,23.40,-19.31
2007-08-01,24.94,-18.37
2007-08-02,24.30,-18.80
2007-08-03,25.27,-18.94
2007-08-04,25.53,-19.90
2007-08-05,24.58,-20.07
2007-08-06,23.52,-19.97
2007-08-07,23.89,-19.76
2007-08-08,24.34,-20.06
2007-08-09,24.14,-20.50
2007-08-10,25.29,-19.24
2007-08-11,24.77,-19.47
2007-08-12,24.92,-18.50
2007-08-13,25.17,-19.29
2007-08-14,25.48,-20.42
2007-08-15,25.66,-19.66
2007-08-16,24.59,-19.27
2007-08-17,25.08,-20.04
2007-08-18,24.45,-17.97
2007-08-19,25.33,-18.91
2007-08-20,25.18,-18.69
2007-08-21,25.12,-18.56
2007-08-22,26.96,-19.69
2007-08-23,25.84,-19.10
2007-08-24,24.95,-18.56
2007-08-25,25.36,-18.22
2007-08-26,27.11,-20.09
2007-08-27,26.04,-19.21
2007-08-28,25.22,-20.96
2007-08-29,26.00,-19.31
2007-08-30,26.83,-18.57
2007-08-31,24.66,-18.97
2007-09-01,25.81,-20.60
2007-09-02,25.77,-20.18
2007-09-03,26.81,-20.61
2007-09-04,25.82,-20.75
2007-09-05,25.65,-20.94
2007-09-06,24.58,-21.00
2007-09-07,24.99,-21.53
2007-09-08,26.03,-20.45
2007-09-09,25.58,-21.85
2007-09-10,24.87,-20.08
2007-09-11,25.03,-21.10
2007-09-12,25.65,-21.63
2007-09-13,24.44,-21.68
2007-09-14,24.98,-21.18
2007-09-15,26.12,-22.07
2007-09-16,27.77,-21.47
2007-09-17,26.04,-21.71
2007-09-18,25.29,-21.72
2007-09-19,24.55,-20.25
2007-09-20,25.12,-21.48
2007-09-21,25.76,-22.06
2007-09-22,25.87,-21.28
2007-09-23,25.32,-21.36
2007-09-24,26.21,-21.00
2007-09-25,24.89,-21.89
2007-09-26,27.14,-21.31
2007-09-27,27.25,-22.01
2007-09-28,25.45,-21.88
2007-09-29,25.68,-22.22
2007-09-30,26.32,-21.48
2007-10-01,26.39,-22.04
2007-10-02,26.55,-22.14
2007-10-03,26.75,-20.85
2007-10-04,26.54,-21.52
2007-10-05,25.46,-21.94
2007-10-06,25.93,-21.09
2007-10-07,25.22,-21.38
2007-10-08,25.60,-21.18
2007-10-09,25.86,-21.38
2007-10-10,25.88,-21.14
2007-10-11,27.70,-21.98
2007-10-12,26.43,-22.10
2007-10-13,26.47,-22.26
2007-10-14,27.06,-21.51
2007-10-15,26.47,-22.00
2007-10-16,26.83,-21.67
2007-10-17,26.18,-21.54
2007-10-18,27.12,-21.67
2007-10-19,27.22,-22.62
2007-10-20,26.88,-22.01
2007-10-21,27.78,-22.85
2007-10-22,26.65,-21.44
2007-10-23,27.14,-21.17
2007-10-24,26.35,-20.97
2007-10-25,26.50,-21.10
2007-10-26,27.31,-21.80
2007-10-27,27.41,-22.31
2007-10-28,27.64,-21.85
2007-10-29,27.46,-22.41
2007-10-30,27.08,-21.06
2007-10-31,27.48,-21.72
2007-11-01,28.46,-22.02
2007-11-02,28.06,-21.86
2007-11-03,27.60,-21.56
