PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P567
Station name, RioBravo__CS2005
Begin Date, 2005-07-22
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P567.cwu.nam14.pos
Offset from source file, 78.20 mm North, -77.42 mm East, 6.32 mm Vertical
Reference position, 35.4209465988 North Latitude, -118.7535774105 East Longitude, 706.32453 meters elevation
Date,North (mm),East (mm)
2006-06-27,13.67,-10.40
2006-06-28,11.40,-10.46
2006-06-29,10.45,-10.81
2006-06-30,11.65,-9.14
2006-07-01,10.87,-10.26
2006-07-02,13.08,-10.38
2006-07-03,11.09,-10.75
2006-07-04,11.81,-11.01
2006-07-05,11.27,-9.91
2006-07-06,11.63,-9.42
2006-07-07,11.44,-9.70
2006-07-08,11.35,-8.72
2006-07-09,13.11,-10.18
2006-07-10,11.27,-10.49
2006-07-11,13.19,-9.72
2006-07-12,12.08,-9.82
2006-07-13,12.30,-9.99
2006-07-14,12.64,-9.38
2006-07-15,11.39,-9.12
2006-07-16,12.26,-9.86
2006-07-17,11.21,-10.57
2006-07-18,11.15,-10.25
2006-07-19,12.26,-10.39
2006-07-20,12.33,-9.44
2006-07-21,13.71,-9.41
2006-07-22,12.39,-10.91
2006-07-23,12.69,-10.91
2006-07-24,13.40,-10.11
2006-07-25,13.38,-11.13
2006-07-26,12.44,-9.63
2006-07-27,13.30,-9.56
2006-07-28,11.59,-9.88
2006-07-29,12.77,-9.83
2006-07-30,12.32,-9.49
2006-07-31,12.18,-10.56
2006-08-01,13.31,-10.79
2006-08-02,12.48,-9.66
2006-08-03,13.46,-9.65
2006-08-04,13.84,-11.08
2006-08-05,12.86,-9.54
2006-08-06,13.28,-10.53
2006-08-07,13.75,-10.32
2006-08-08,12.97,-11.45
2006-08-09,14.13,-9.45
2006-08-10,13.17,-9.81
2006-08-11,12.12,-10.20
2006-08-12,13.73,-11.00
2006-08-13,12.85,-11.31
2006-08-14,13.80,-10.62
2006-08-15,12.95,-11.02
2006-08-16,12.40,-10.22
2006-08-17,14.20,-9.82
2006-08-18,12.67,-9.87
2006-08-19,13.03,-11.08
2006-08-20,13.41,-11.28
2006-08-21,13.80,-10.46
2006-08-22,12.57,-11.06
2006-08-23,13.21,-10.08
2006-08-24,13.57,-10.73
2006-08-25,13.15,-11.84
2006-08-26,14.09,-11.25
2006-08-27,14.14,-10.74
2006-08-28,13.84,-11.23
2006-08-29,13.60,-10.88
2006-08-30,13.72,-10.15
2006-08-31,13.28,-10.58
